Qnum;Item;Sentence;Picture;ListNum;Answer;ID;NativeLg;Age;Gender;Date;Year;Hour
48; Q2;e;e;2;0; s000000b09062016-141608.2424800;2;23; m;  September 6;2016; 14:21:32
1; Q14;a;a;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:05
2; Q5;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:10
3; Q4;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:15
4; Q9;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:19
5; Q3;f;f;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:22
6; Q1;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:25
7; Q12;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:29
8; Q16;e;e;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:32
9; Q5;f;f;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:35
10; Q23;b;b;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:37
11; Q8;d;d;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:40
12; Q22;b;b;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:44
13; Q1;f;f;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:46
14; Q16;a;a;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:49
15; Q17;a;a;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:51
16; Q8;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:56
16; Q8;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:56
17; Q2;c;c;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:22:58
18; Q2;f;f;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:02
19; Q13;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:09
20; Q19;b;b;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:13
21; Q4;f;f;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:16
22; Q4;c;c;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:20
23; Q5;c;c;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:25
24; Q17;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:28
25; Q1;c;c;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:31
26; Q6;e;e;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:33
27; Q20;b;b;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:36
28; Q10;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:40
29; Q11;d;d;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:44
30; Q24;b;b;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:47
31; Q11;e;e;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:50
32; Q12;d;d;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:53
33; Q14;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:23:56
34; Q18;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:01
35; Q13;a;a;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:04
36; Q7;e;e;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:07
37; Q2;e;e;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:12
38; Q7;d;d;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:17
39; Q18;a;a;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:19
40; Q15;e;e;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:23
41; Q6;c;c;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:29
42; Q3;c;c;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:33
43; Q6;f;f;3;0; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:37
44; Q15;a;a;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:42
45; Q9;d;d;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:46
46; Q21;b;b;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:49
47; Q3;e;e;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:53
48; Q10;d;d;3;1; s000000b09062016-142156.24248002;2;23; m;  September 6;2016; 14:24:56
1; Q17;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:43:48
2; Q1;b;b;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:44:01
3; Q10;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:44:15
4; Q6;f;f;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:44:19
5; Q2;e;e;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:44:28
6; Q10;c;c;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:44:39
7; Q4;b;b;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:44:46
8; Q9;c;c;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:44:50
9; Q5;b;b;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:44:58
10; Q15;d;d;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:02
11; Q2;f;f;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:07
12; Q7;e;e;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:15
13; Q18;d;d;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:19
14; Q11;c;c;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:24
15; Q20;a;a;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:29
16; Q7;c;c;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:34
17; Q2;b;b;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:38
18; Q14;d;d;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:42
19; Q22;a;a;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:45
20; Q8;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:49
21; Q13;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:45:56
22; Q19;a;a;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:46:02
23; Q13;d;d;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:46:11
24; Q6;e;e;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:46:14
25; Q16;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:46:27
26; Q3;f;f;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:46:32
27; Q3;e;e;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:46:37
28; Q8;c;c;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:46:40
29; Q6;b;b;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:46:44
30; Q4;f;f;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:46:59
31; Q12;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:01
32; Q14;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:04
33; Q3;b;b;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:12
34; Q17;d;d;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:15
35; Q9;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:20
36; Q1;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:25
37; Q12;c;c;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:28
38; Q11;e;e;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:34
39; Q5;f;f;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:37
40; Q16;d;d;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:41
41; Q1;f;f;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:45
42; Q15;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:47:51
43; Q18;e;e;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:48:02
44; Q24;a;a;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:48:05
45; Q23;a;a;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:48:09
46; Q5;e;e;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:48:22
47; Q4;e;e;4;0; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:48:31
48; Q21;a;a;4;1; s000000b09062016-154257.0;2;21; f;  September 6;2016; 15:48:35
1; Q19;d;d;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:31:52
2; Q20;d;d;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:32:17
3; Q15;c;c;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:32:27
4; Q4;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:32:39
5; Q6;f;f;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:32:48
6; Q11;e;e;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:32:58
7; Q2;f;f;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:33:04
8; Q5;f;f;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:33:12
9; Q9;b;b;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:33:21
10; Q11;b;b;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:33:26
11; Q16;e;e;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:33:34
12; Q22;d;d;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:33:46
13; Q2;a;a;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:34:00
14; Q23;d;d;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:34:09
15; Q18;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:34:16
16; Q7;b;b;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:34:23
17; Q14;c;c;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:34:36
18; Q12;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:34:48
19; Q9;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:34:55
20; Q21;d;d;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:35:09
21; Q6;e;e;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:35:17
22; Q3;e;e;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:35:22
23; Q8;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:35:29
24; Q10;b;b;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:35:36
25; Q16;c;c;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:35:59
26; Q1;f;f;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:36:06
27; Q13;c;c;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:36:23
28; Q1;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:36:38
29; Q5;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:36:47
30; Q17;c;c;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:36:53
31; Q24;d;d;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:37:05
32; Q14;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:37:26
33; Q6;a;a;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:37:42
34; Q12;b;b;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:37:50
35; Q1;a;a;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:37:56
36; Q13;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:38:11
37; Q8;b;b;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:38:19
38; Q17;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:38:26
39; Q3;f;f;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:38:36
40; Q10;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:38:42
41; Q3;a;a;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:38:49
42; Q15;e;e;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:38:56
43; Q2;e;e;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:39:10
44; Q7;e;e;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:39:22
45; Q18;c;c;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:39:28
46; Q4;a;a;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:39:33
47; Q5;a;a;1;1; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:39:39
48; Q4;f;f;1;0; s000000b09062016-182857.0;2;49; f;  September 6;2016; 18:39:48
1; Q14;b;b;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:43:05
2; Q16;b;b;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:43:40
3; Q10;a;a;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:43:50
4; Q2;f;f;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:43:56
5; Q20;c;c;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:44:08
6; Q9;a;a;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:44:14
7; Q6;d;d;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:44:21
8; Q8;a;a;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:44:31
9; Q5;f;f;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:44:37
10; Q16;e;e;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:44:49
11; Q2;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:44:59
12; Q6;e;e;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:45:05
13; Q3;f;f;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:45:09
14; Q14;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:45:16
15; Q8;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:45:33
16; Q15;b;b;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:45:39
17; Q22;c;c;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:45:45
18; Q1;f;f;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:45:50
19; Q12;a;a;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:45:55
20; Q18;b;b;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:46:03
21; Q9;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:46:10
22; Q5;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:46:15
23; Q1;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:46:21
24; Q4;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:46:29
25; Q4;d;d;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:46:33
26; Q23;c;c;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:46:41
27; Q1;d;d;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:46:47
28; Q13;b;b;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:46:52
29; Q11;a;a;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:46:58
30; Q10;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:47:03
31; Q15;e;e;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:47:12
32; Q13;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:47:17
33; Q3;e;e;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:47:28
34; Q6;f;f;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:47:33
35; Q3;d;d;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:47:39
36; Q17;b;b;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:47:44
37; Q17;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:47:59
38; Q11;e;e;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:48:05
39; Q18;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:48:10
40; Q2;d;d;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:48:15
41; Q7;e;e;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:48:23
42; Q24;c;c;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:48:32
43; Q4;f;f;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:48:42
44; Q12;e;e;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:48:49
45; Q5;d;d;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:48:56
46; Q7;a;a;2;1; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:49:02
47; Q19;c;c;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:49:11
48; Q21;c;c;2;0; s000000b09072016-113916.00;2;22; f;  September 7;2016; 11:49:18
1; Q4;f;f;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:46:55
2; Q19;b;b;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:00
3; Q3;c;c;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:08
4; Q18;a;a;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:15
5; Q4;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:20
6; Q12;d;d;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:24
7; Q15;a;a;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:28
8; Q4;c;c;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:31
9; Q6;e;e;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:35
10; Q1;c;c;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:39
11; Q13;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:43
12; Q3;f;f;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:48
13; Q16;a;a;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:51
14; Q15;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:54
15; Q2;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:47:58
16; Q21;b;b;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:02
17; Q1;f;f;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:05
18; Q5;f;f;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:07
19; Q5;c;c;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:10
20; Q24;b;b;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:13
21; Q11;d;d;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:16
22; Q20;b;b;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:20
23; Q7;d;d;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:22
24; Q13;a;a;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:25
25; Q12;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:28
26; Q14;a;a;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:31
27; Q23;b;b;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:34
28; Q10;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:37
29; Q18;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:41
30; Q6;f;f;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:43
31; Q11;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:47
32; Q8;d;d;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:49
33; Q8;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:52
34; Q6;c;c;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:55
35; Q5;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:48:57
36; Q10;d;d;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:00
37; Q1;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:03
38; Q14;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:06
39; Q3;e;e;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:09
40; Q16;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:13
41; Q17;a;a;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:16
42; Q17;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:22
43; Q2;c;c;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:24
44; Q7;e;e;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:27
45; Q2;f;f;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:29
46; Q9;d;d;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:36
47; Q9;e;e;3;0; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:38
48; Q22;b;b;3;1; s000000b09072016-124630.2402319;2;22; m;  September 7;2016; 12:49:40
1; Q15;d;d;4;0; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 12:59:17
2; Q16;e;e;4;0; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 12:59:20
3; Q8;e;e;4;0; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 12:59:22
4; Q23;a;a;4;1; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 12:59:24
5; Q7;c;c;4;0; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 12:59:26
6; Q15;e;e;4;0; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 12:59:30
7; Q3;e;e;4;1; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 12:59:54
8; Q24;a;a;4;1; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 12:59:57
9; Q11;e;e;4;0; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 13:00:00
10; Q6;f;f;4;0; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 13:00:02
11; Q4;e;e;4;0; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 13:00:06
12; Q5;b;b;4;1; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 13:00:10
13; Q20;a;a;4;1; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 13:00:13
14; Q21;a;a;4;1; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 13:00:16
15; Q2;f;f;4;1; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 13:00:18
16; Q22;a;a;4;1; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 13:00:20
17; Q2;e;e;4;0; s000000b09072016-125907.2402319;2;22; m;  September 7;2016; 13:00:59
